lat,lon,x3035,y3035,urban,dist_to_existing_km,dist_final_km,pm25_covered_before,pm25_covered_after,no2_covered_before,no2_covered_after
60.1028,12.5107,4461000,4113839,0,288.14,50.0,0,1,0,0
60.0995,12.6899,4471000,4113839,0,278.14,44.72,0,1,0,0
60.096,12.869,4481000,4113839,0,268.15,41.23,0,1,0,0
60.0922,13.0481,4491000,4113839,0,258.15,40.0,0,1,0,0
60.0882,13.2272,4501000,4113839,0,248.15,41.23,0,1,0,0
60.084,13.4062,4511000,4113839,0,238.16,44.72,0,1,0,0
60.0796,13.5852,4521000,4113839,0,228.16,50.0,0,1,0,0
60.0749,13.7641,4531000,4113839,0,218.16,56.57,0,1,0,0
60.07,13.943,4541000,4113839,0,208.17,64.03,0,0,0,0
60.0649,14.1218,4551000,4113839,0,198.17,56.57,0,1,0,0
60.0596,14.3006,4561000,4113839,0,188.18,50.0,0,1,0,0
60.054,14.4793,4571000,4113839,0,178.18,44.72,0,1,0,0
60.0482,14.658,4581000,4113839,0,168.19,41.23,0,1,0,0
60.0422,14.8366,4591000,4113839,0,158.2,40.0,0,1,0,0
60.036,15.0152,4601000,4113839,0,148.21,41.23,0,1,0,0
60.0295,15.1937,4611000,4113839,0,138.22,44.72,0,1,0,0
60.0228,15.3721,4621000,4113839,0,128.23,50.0,0,1,0,0
60.0159,15.5504,4631000,4113839,0,118.24,56.57,0,1,0,0
60.0087,15.7287,4641000,4113839,0,108.26,64.03,0,0,0,0
60.0014,15.9069,4651000,4113839,0,98.28,70.0,0,0,0,0
59.9938,16.0851,4661000,4113839,0,88.3,70.71,0,0,0,0
59.9859,16.2631,4671000,4113839,0,78.33,72.8,0,0,0,0
59.9779,16.4411,4681000,4113839,0,68.37,68.37,0,0,0,0
59.9696,16.619,4691000,4113839,0,58.42,58.42,1,1,0,0
59.9611,16.7968,4701000,4113839,0,48.49,48.49,1,1,0,0
59.9524,16.9746,4711000,4113839,0,38.59,38.59,1,1,0,0
59.9435,17.1522,4721000,4113839,0,28.78,28.78,1,1,0,0
59.9343,17.3298,4731000,4113839,0,19.15,19.15,1,1,0,0
59.9249,17.5072,4741000,4113839,0,10.26,10.26,1,1,0,0
59.9153,17.6846,4751000,4113839,0,6.62,6.62,1,1,0,0
59.9054,17.8619,4761000,4113839,0,13.21,13.21,1,1,0,0
59.8954,18.0391,4771000,4113839,0,22.42,22.42,1,1,0,0
59.8851,18.2161,4781000,4113839,0,24.06,24.06,1,1,0,0
59.8746,18.3931,4791000,4113839,0,14.19,14.19,1,1,0,0
59.8638,18.57,4801000,4113839,0,4.92,4.92,1,1,1,1
59.8529,18.7468,4811000,4113839,0,6.86,6.86,1,1,0,0
59.8417,18.9234,4821000,4113839,0,16.42,16.42,1,1,0,0
60.2037,11.7985,4421000,4123839,0,328.48,76.16,0,0,0,0
60.2013,11.9783,4431000,4123839,1,318.49,67.08,0,0,0,0
60.1987,12.158,4441000,4123839,0,308.5,58.31,0,1,0,0
60.1958,12.3378,4451000,4123839,0,298.52,50.0,0,1,0,0
60.1927,12.5174,4461000,4123839,0,288.53,42.43,0,1,0,0
60.1894,12.6971,4471000,4123839,0,278.55,36.06,0,1,0,0
60.1859,12.8767,4481000,4123839,0,268.57,31.62,0,1,0,0
60.1821,13.0563,4491000,4123839,0,258.59,30.0,0,1,0,0
60.1781,13.2358,4501000,4123839,0,248.61,31.62,0,1,0,0
60.1739,13.4153,4511000,4123839,0,238.63,36.06,0,1,0,0
60.1695,13.5948,4521000,4123839,0,228.66,42.43,0,1,0,0
60.1648,13.7742,4531000,4123839,0,218.68,50.0,0,1,0,0
60.1599,13.9535,4541000,4123839,0,208.71,58.31,0,1,0,0
60.1547,14.1328,4551000,4123839,0,198.74,64.03,0,0,0,0
60.1494,14.3121,4561000,4123839,0,188.78,58.31,0,1,0,0
60.1438,14.4913,4571000,4123839,0,178.82,53.85,0,1,0,0
60.138,14.6704,4581000,4123839,0,168.86,50.99,0,1,0,0
60.132,14.8495,4591000,4123839,0,158.91,50.0,0,1,0,0
60.1257,15.0286,4601000,4123839,0,148.97,50.99,0,1,0,0
60.1192,15.2075,4611000,4123839,0,139.03,53.85,0,1,0,0
60.1125,15.3864,4621000,4123839,0,129.11,58.31,0,1,0,0
60.1055,15.5652,4631000,4123839,0,119.2,63.25,0,1,0,0
60.0984,15.744,4641000,4123839,0,109.3,60.83,0,1,0,0
60.091,15.9227,4651000,4123839,0,99.42,60.0,0,1,0,0
60.0834,16.1013,4661000,4123839,0,89.57,60.83,0,1,0,0
60.0755,16.2798,4671000,4123839,0,79.76,63.25,0,1,0,0
60.0674,16.4583,4681000,4123839,0,70.0,67.08,0,0,0,0
60.0591,16.6366,4691000,4123839,0,60.32,60.32,1,1,0,0
60.0506,16.8149,4701000,4123839,0,50.77,50.77,1,1,0,0
60.0419,16.9931,4711000,4123839,0,41.43,41.43,1,1,0,0
60.0329,17.1712,4721000,4123839,0,32.48,32.48,1,1,0,0
60.0237,17.3492,4731000,4123839,0,24.36,24.36,1,1,0,0
60.0143,17.5272,4741000,4123839,0,18.22,18.22,1,1,0,0
60.0046,17.705,4751000,4123839,0,16.45,16.45,1,1,0,0
59.9948,17.8827,4761000,4123839,0,20.18,20.18,1,1,0,0
59.9847,18.0604,4771000,4123839,0,27.12,27.12,1,1,0,0
59.9744,18.2379,4781000,4123839,0,27.2,27.2,1,1,0,0
59.9638,18.4153,4791000,4123839,0,19.04,19.04,1,1,0,0
59.9531,18.5927,4801000,4123839,0,13.61,13.61,1,1,0,0
59.9421,18.7699,4811000,4123839,0,14.43,14.43,1,1,0,0
60.2912,11.9836,4431000,4133839,0,319.16,63.25,0,1,0,0
60.2886,12.1638,4441000,4133839,0,309.19,53.85,0,1,0,0
60.2857,12.344,4451000,4133839,0,299.23,44.72,0,1,0,0
60.2827,12.5242,4461000,4133839,0,289.27,36.06,0,1,0,0
60.2793,12.7043,4471000,4133839,0,279.32,28.28,0,1,0,0
60.2758,12.8844,4481000,4133839,0,269.36,22.36,0,1,0,0
60.272,13.0645,4491000,4133839,0,259.41,20.0,0,1,0,0
60.268,13.2445,4501000,4133839,0,249.47,22.36,0,1,0,0
60.2638,13.4245,4511000,4133839,0,239.52,28.28,0,1,0,0
60.2593,13.6044,4521000,4133839,0,229.59,36.06,0,1,0,0
60.2546,13.7843,4531000,4133839,0,219.66,44.72,0,1,0,0
60.2497,13.9641,4541000,4133839,0,209.73,53.85,0,1,0,0
60.2446,14.1439,4551000,4133839,0,199.81,63.25,0,1,0,0
60.2392,14.3237,4561000,4133839,0,189.91,67.08,0,0,0,0
60.2336,14.5033,4571000,4133839,0,180.01,63.25,0,1,0,0
60.2278,14.683,4581000,4133839,0,170.12,60.83,0,1,0,0
60.2217,14.8625,4591000,4133839,0,160.25,60.0,0,1,0,0
60.2154,15.042,4601000,4133839,0,150.39,60.83,0,1,0,0
60.2089,15.2215,4611000,4133839,1,140.56,63.25,0,1,0,0
60.2022,15.4008,4621000,4133839,0,130.75,58.31,0,1,0,0
60.1952,15.5801,4631000,4133839,0,120.97,53.85,0,1,0,0
60.188,15.7594,4641000,4133839,0,111.23,50.99,0,1,0,0
60.1806,15.9385,4651000,4133839,0,101.55,50.0,0,1,0,0
60.173,16.1176,4661000,4133839,0,91.92,50.99,0,1,0,0
60.1651,16.2966,4671000,4133839,0,82.39,53.85,0,1,0,0
60.157,16.4755,4681000,4133839,0,72.99,58.31,0,1,0,0
60.1487,16.6543,4691000,4133839,0,63.76,63.76,1,1,0,0
60.1401,16.8331,4701000,4133839,0,54.81,54.81,1,1,0,0
60.1314,17.0118,4711000,4133839,0,46.29,46.29,1,1,0,0
60.1224,17.1903,4721000,4133839,0,38.49,38.49,1,1,0,0
60.1131,17.3688,4731000,4133839,0,31.94,31.94,1,1,0,0
60.1037,17.5472,4741000,4133839,0,27.54,27.54,1,1,0,0
60.094,17.7255,4751000,4133839,0,26.41,26.41,1,1,0,0
60.0841,17.9037,4761000,4133839,0,28.91,28.91,1,1,0,0
60.074,18.0818,4771000,4133839,1,34.19,34.19,1,1,0,0
60.0636,18.2598,4781000,4133839,0,33.18,33.18,1,1,0,0
60.0531,18.4377,4791000,4133839,0,26.9,26.9,1,1,0,0
60.0423,18.6155,4801000,4133839,0,23.38,23.38,1,1,0,0
60.3812,11.989,4431000,4143839,0,320.14,60.83,0,1,0,0
60.3786,12.1697,4441000,4143839,0,310.21,50.99,0,1,0,0
60.3757,12.3504,4451000,4143839,0,300.28,41.23,0,1,0,0
60.3726,12.531,4461000,4143839,0,290.35,31.62,0,1,0,0
60.3693,12.7116,4471000,4143839,0,280.44,22.36,0,1,0,0
60.3657,12.8922,4481000,4143839,0,270.52,14.14,0,1,0,0
60.3619,13.0727,4491000,4143839,0,260.62,10.0,0,1,0,0
60.3579,13.2532,4501000,4143839,0,250.72,14.14,0,1,0,0
60.3537,13.4337,4511000,4143839,0,240.83,22.36,0,1,0,0
60.3492,13.6141,4521000,4143839,0,230.95,31.62,0,1,0,0
60.3445,13.7945,4531000,4143839,0,221.08,41.23,0,1,0,0
60.3395,13.9748,4541000,4143839,0,211.22,50.99,0,1,0,0
60.3344,14.1551,4551000,4143839,0,201.38,60.83,0,1,0,0
60.329,14.3353,4561000,4143839,0,191.55,70.71,0,0,0,0
60.3234,14.5155,4571000,4143839,0,181.74,72.8,0,0,0,0
60.3175,14.6956,4581000,4143839,0,171.95,70.71,0,0,0,0
60.3115,14.8756,4591000,4143839,0,162.19,70.0,0,0,0,0
60.3052,15.0556,4601000,4143839,0,152.46,64.03,0,0,0,0
60.2986,15.2355,4611000,4143839,0,142.77,56.57,0,1,0,0
60.2919,15.4153,4621000,4143839,0,133.13,50.0,0,1,0,0
60.2849,15.5951,4631000,4143839,0,123.54,44.72,0,1,0,0
60.2777,15.7748,4641000,4143839,0,114.02,41.23,0,1,0,0
60.2702,15.9544,4651000,4143839,0,104.59,40.0,0,1,0,0
60.2626,16.134,4661000,4143839,0,95.27,41.23,0,1,0,0
60.2547,16.3135,4671000,4143839,0,86.11,44.72,0,1,0,0
60.2466,16.4929,4681000,4143839,0,77.16,50.0,0,1,0,0
60.2382,16.6722,4691000,4143839,0,68.5,56.57,0,1,0,0
60.2296,16.8514,4701000,4143839,0,60.26,60.26,1,1,0,0
60.2208,17.0305,4711000,4143839,0,52.63,52.63,1,1,0,0
60.2118,17.2096,4721000,4143839,0,45.92,45.92,1,1,0,0
60.2026,17.3885,4731000,4143839,0,40.58,40.58,1,1,0,0
60.1931,17.5674,4741000,4143839,0,37.22,37.22,1,1,0,0
60.1834,17.7462,4751000,4143839,0,36.39,36.39,1,1,0,0
60.1734,17.9248,4761000,4143839,0,38.24,38.24,1,1,0,0
60.1633,18.1034,4771000,4143839,0,42.44,42.44,1,1,0,0
60.1529,18.2819,4781000,4143839,0,40.77,40.77,1,1,0,0
60.4712,11.9944,4431000,4153839,0,321.43,60.0,0,1,0,0
60.4685,12.1756,4441000,4153839,0,311.54,50.0,0,1,0,0
60.4656,12.3567,4451000,4153839,0,301.65,40.0,0,1,0,0
60.4625,12.5379,4461000,4153839,0,291.77,30.0,0,1,0,0
60.4592,12.719,4471000,4153839,0,281.91,20.0,0,1,0,0
60.4556,12.9,4481000,4153839,0,272.05,10.0,0,1,0,0
60.4518,13.0811,4491000,4153839,0,262.2,0.0,0,1,0,1
60.4478,13.262,4501000,4153839,0,252.36,10.0,0,1,0,0
60.4435,13.443,4511000,4153839,0,242.54,20.0,0,1,0,0
60.4391,13.6239,4521000,4153839,0,232.73,30.0,0,1,0,0
60.4343,13.8048,4531000,4153839,0,222.94,40.0,0,1,0,0
60.4294,13.9856,4541000,4153839,0,213.17,50.0,0,1,0,0
60.4242,14.1663,4551000,4153839,0,203.42,60.0,0,1,0,0
60.4188,14.347,4561000,4153839,0,193.69,70.0,0,0,0,0
60.4132,14.5277,4571000,4153839,0,184.0,80.0,0,0,0,0
60.4073,14.7082,4581000,4153839,0,174.34,76.16,0,0,0,0
60.4012,14.8888,4591000,4153839,0,164.72,67.08,0,0,0,0
60.3949,15.0692,4601000,4153839,0,155.15,58.31,0,1,0,0
60.3883,15.2496,4611000,4153839,0,145.64,50.0,0,1,0,0
60.3816,15.4299,4621000,4153839,0,136.2,42.43,0,1,0,0
60.3746,15.6102,4631000,4153839,0,126.84,36.06,0,1,0,0
60.3673,15.7904,4641000,4153839,0,117.59,31.62,0,1,0,0
60.3599,15.9705,4651000,4153839,0,108.47,30.0,0,1,0,0
60.3522,16.1505,4661000,4153839,0,99.52,31.62,0,1,0,0
60.3443,16.3305,4671000,4153839,0,90.79,36.06,0,1,0,0
60.3361,16.5103,4681000,4153839,0,82.34,42.43,0,1,0,0
60.3277,16.6901,4691000,4153839,0,74.29,50.0,0,1,0,0
60.3191,16.8698,4701000,4153839,0,66.77,58.31,0,1,0,0
60.3103,17.0494,4711000,4153839,0,59.97,59.97,1,1,0,0
60.3013,17.229,4721000,4153839,0,54.18,54.18,1,1,0,0
60.292,17.4084,4731000,4153839,0,49.73,49.73,1,1,0,0
60.2825,17.5877,4741000,4153839,0,47.03,47.03,1,1,0,0
60.2727,17.7669,4751000,4153839,0,46.38,46.38,1,1,0,0
60.2628,17.9461,4761000,4153839,0,47.85,47.85,1,1,0,0
60.2526,18.1251,4771000,4153839,0,51.26,51.26,1,1,0,0
60.5611,11.9998,4431000,4163839,0,323.02,60.83,0,1,0,0
60.5585,12.1815,4441000,4163839,0,313.18,50.99,0,1,0,0
60.5556,12.3631,4451000,4163839,0,303.35,41.23,0,1,0,0
60.5525,12.5447,4461000,4163839,0,293.53,31.62,0,1,0,0
60.5491,12.7263,4471000,4163839,0,283.72,22.36,0,1,0,0
60.5455,12.9079,4481000,4163839,0,273.93,14.14,0,1,0,0
60.5417,13.0894,4491000,4163839,0,264.15,10.0,0,1,0,0
60.5377,13.2709,4501000,4163839,0,254.39,14.14,0,1,0,0
60.5334,13.4523,4511000,4163839,0,244.65,22.36,0,1,0,0
60.5289,13.6337,4521000,4163839,0,234.93,31.62,0,1,0,0
60.5242,13.8151,4531000,4163839,0,225.23,41.23,0,1,0,0
60.5192,13.9964,4541000,4163839,0,215.56,50.99,0,1,0,0
60.514,14.1776,4551000,4163839,0,205.93,60.83,0,1,0,0
60.5086,14.3588,4561000,4163839,0,196.33,70.71,0,0,0,0
60.503,14.5399,4571000,4163839,0,186.77,80.62,0,0,0,0
60.4971,14.721,4581000,4163839,0,177.26,72.8,0,0,0,0
60.491,14.902,4591000,4163839,0,167.81,63.25,0,1,0,0
60.4846,15.0829,4601000,4163839,0,158.43,53.85,0,1,0,0
60.4781,15.2638,4611000,4163839,0,149.12,44.72,0,1,0,0
60.4713,15.4446,4621000,4163839,1,139.91,36.06,0,1,0,0
60.4642,15.6254,4631000,4163839,0,130.82,28.28,0,1,0,0
60.457,15.806,4641000,4163839,0,121.87,22.36,0,1,0,0
60.4495,15.9866,4651000,4163839,0,113.1,20.0,0,1,0,0
60.4418,16.1671,4661000,4163839,0,104.55,22.36,0,1,0,0
60.4338,16.3476,4671000,4163839,0,96.27,28.28,0,1,0,0
60.4257,16.5279,4681000,4163839,0,88.36,36.06,0,1,0,0
60.4173,16.7082,4691000,4163839,0,80.91,44.72,0,1,0,0
60.4086,16.8884,4701000,4163839,0,74.06,53.85,0,1,0,0
60.3998,17.0684,4711000,4163839,0,67.99,63.25,0,1,0,0
60.3907,17.2484,4721000,4163839,0,62.94,62.94,1,1,0,0
60.3814,17.4283,4731000,4163839,0,59.16,59.16,1,1,0,0
60.3719,17.6081,4741000,4163839,0,56.91,56.91,1,1,0,0
60.3621,17.7879,4751000,4163839,0,56.37,56.37,1,1,0,0
60.3521,17.9675,4761000,4163839,0,57.58,57.58,1,1,0,0
60.6511,12.0052,4431000,4173839,0,324.91,63.25,0,1,0,0
60.6485,12.1874,4441000,4173839,0,315.13,53.85,0,1,0,0
60.6456,12.3696,4451000,4173839,0,305.36,44.72,0,1,0,0
60.6424,12.5517,4461000,4173839,0,295.61,36.06,0,1,0,0
60.6391,12.7338,4471000,4173839,0,285.87,28.28,0,1,0,0
60.6355,12.9158,4481000,4173839,0,276.16,22.36,0,1,0,0
60.6317,13.0978,4491000,4173839,0,266.46,20.0,0,1,0,0
60.6276,13.2798,4501000,4173839,0,256.79,22.36,0,1,0,0
60.6233,13.4617,4511000,4173839,0,247.14,28.28,0,1,0,0
60.6188,13.6436,4521000,4173839,0,237.52,36.06,0,1,0,0
60.6141,13.8255,4531000,4173839,0,227.94,44.72,0,1,0,0
60.6091,14.0072,4541000,4173839,0,218.39,53.85,0,1,0,0
60.6039,14.189,4551000,4173839,0,208.88,63.25,0,1,0,0
60.5984,14.3706,4561000,4173839,0,199.43,72.8,0,0,0,0
60.5928,14.5523,4571000,4173839,0,190.03,80.62,0,0,0,0
60.5869,14.7338,4581000,4173839,0,180.69,70.71,0,0,0,0
60.5807,14.9153,4591000,4173839,0,171.43,60.83,0,1,0,0
60.5744,15.0968,4601000,4173839,0,162.25,50.99,0,1,0,0
60.5678,15.2781,4611000,4173839,0,153.18,41.23,0,1,0,0
60.561,15.4594,4621000,4173839,0,144.23,31.62,0,1,0,0
60.5539,15.6406,4631000,4173839,0,135.43,22.36,0,1,0,0
60.5466,15.8218,4641000,4173839,0,126.81,14.14,0,1,0,0
60.5391,16.0029,4651000,4173839,0,118.4,10.0,0,1,0,0
60.5314,16.1839,4661000,4173839,0,110.26,14.14,0,1,0,0
60.5234,16.3648,4671000,4173839,0,102.45,22.36,0,1,0,0
60.5152,16.5456,4681000,4173839,0,95.05,31.62,0,1,0,0
60.5068,16.7263,4691000,4173839,0,88.16,41.23,0,1,0,0
60.4982,16.907,4701000,4173839,0,81.92,50.99,0,1,0,0
60.4893,17.0876,4711000,4173839,0,76.48,60.83,0,1,0,0
60.4802,17.268,4721000,4173839,0,72.03,70.71,0,0,0,0
60.4708,17.4484,4731000,4173839,0,68.75,68.75,0,0,0,0
60.4613,17.6287,4741000,4173839,0,66.82,66.82,0,0,0,0
60.7411,12.0107,4431000,4183839,0,327.1,67.08,0,0,0,0
60.7384,12.1934,4441000,4183839,0,317.39,58.31,0,1,0,0
60.7355,12.376,4451000,4183839,0,307.69,50.0,0,1,0,0
60.7324,12.5587,4461000,4183839,0,298.01,42.43,0,1,0,0
60.729,12.7413,4471000,4183839,0,288.36,36.06,0,1,0,0
60.7254,12.9238,4481000,4183839,0,278.73,31.62,0,1,0,0
60.7216,13.1063,4491000,4183839,0,269.12,30.0,0,1,0,0
60.7175,13.2888,4501000,4183839,0,259.55,31.62,0,1,0,0
60.7132,13.4712,4511000,4183839,0,250.01,36.06,0,1,0,0
60.7087,13.6536,4521000,4183839,0,240.51,42.43,0,1,0,0
60.7039,13.8359,4531000,4183839,0,231.05,50.0,0,1,0,0
60.6989,14.0182,4541000,4183839,0,221.63,58.31,0,1,0,0
60.6937,14.2004,4551000,4183839,0,212.27,67.08,0,0,0,0
60.6882,14.3826,4561000,4183839,0,202.97,76.16,0,0,0,0
60.6826,14.5647,4571000,4183839,0,193.74,80.0,0,0,0,0
60.6766,14.7467,4581000,4183839,0,184.59,70.0,0,0,0,0
60.6705,14.9287,4591000,4183839,0,175.54,60.0,0,1,0,0
60.6641,15.1107,4601000,4183839,0,166.59,50.0,0,1,0,0
60.6575,15.2925,4611000,4183839,0,157.77,40.0,0,1,0,0
60.6507,15.4743,4621000,4183839,0,149.1,30.0,0,1,0,0
60.6436,15.656,4631000,4183839,0,140.6,20.0,0,1,0,0
60.6363,15.8376,4641000,4183839,0,132.31,10.0,0,1,0,0
60.6288,16.0192,4651000,4183839,0,124.28,0.0,0,1,0,1
60.621,16.2007,4661000,4183839,0,116.55,10.0,0,1,0,0
60.613,16.3821,4671000,4183839,0,109.19,20.0,0,1,0,0
60.6048,16.5634,4681000,4183839,0,102.28,30.0,0,1,0,0
60.5963,16.7446,4691000,4183839,1,95.91,40.0,0,1,0,0
60.5877,16.9258,4701000,4183839,0,90.21,50.0,0,1,0,0
60.5788,17.1068,4711000,4183839,0,85.3,60.0,0,1,0,0
60.5696,17.2878,4721000,4183839,0,81.33,70.0,0,0,0,0
60.5603,17.4686,4731000,4183839,0,78.45,78.45,0,0,0,0
60.8311,12.0162,4431000,4193839,0,329.58,72.11,0,0,0,0
60.8284,12.1994,4441000,4193839,0,319.94,64.03,0,0,0,0
60.8255,12.3826,4451000,4193839,0,310.32,56.57,0,1,0,0
60.8223,12.5657,4461000,4193839,0,300.73,50.0,0,1,0,0
60.819,12.7488,4471000,4193839,0,291.17,44.72,0,1,0,0
60.8153,12.9318,4481000,4193839,0,281.63,41.23,0,1,0,0
60.8115,13.1148,4491000,4193839,0,272.13,40.0,0,1,0,0
60.8074,13.2978,4501000,4193839,0,262.67,41.23,0,1,0,0
60.8031,13.4807,4511000,4193839,0,253.24,44.72,0,1,0,0
60.7986,13.6636,4521000,4193839,0,243.87,50.0,0,1,0,0
60.7938,13.8464,4531000,4193839,0,234.54,56.57,0,1,0,0
60.7888,14.0292,4541000,4193839,0,225.27,64.03,0,0,0,0
60.7835,14.2119,4551000,4193839,0,216.07,70.0,0,0,0,0
60.7781,14.3946,4561000,4193839,0,206.94,70.71,0,0,0,0
60.7724,14.5772,4571000,4193839,0,197.9,72.8,0,0,0,0
60.7664,14.7597,4581000,4193839,0,188.95,70.71,0,0,0,0
60.7603,14.9422,4591000,4193839,0,180.11,60.83,0,1,0,0
60.7539,15.1246,4601000,4193839,0,171.4,50.99,0,1,0,0
60.7472,15.307,4611000,4193839,0,162.84,41.23,0,1,0,0
60.7404,15.4893,4621000,4193839,0,154.45,31.62,0,1,0,0
60.7333,15.6715,4631000,4193839,0,146.27,22.36,0,1,0,0
60.726,15.8536,4641000,4193839,0,138.32,14.14,0,1,0,0
60.7184,16.0356,4651000,4193839,0,130.66,10.0,0,1,0,0
60.7106,16.2176,4661000,4193839,0,123.33,14.14,0,1,0,0
60.7026,16.3995,4671000,4193839,0,116.4,22.36,0,1,0,0
60.6944,16.5813,4681000,4193839,0,109.94,31.62,0,1,0,0
60.6859,16.763,4691000,4193839,0,104.05,41.23,0,1,0,0
60.6772,16.9446,4701000,4193839,0,98.82,50.99,0,1,0,0
60.6682,17.1262,4711000,4193839,1,94.36,60.83,0,1,0,0
60.6591,17.3076,4721000,4193839,0,90.78,70.71,0,0,0,0
60.6497,17.489,4731000,4193839,0,88.21,80.62,0,0,0,0
60.9211,12.0218,4431000,4203839,0,324.19,78.1,0,0,0,0
60.9184,12.2055,4441000,4203839,0,315.94,70.71,0,0,0,0
60.9155,12.3891,4451000,4203839,0,307.8,64.03,0,0,0,0
60.9123,12.5728,4461000,4203839,0,299.77,58.31,0,1,0,0
60.9089,12.7563,4471000,4203839,0,291.86,53.85,0,1,0,0
60.9053,12.9399,4481000,4203839,0,284.09,50.99,0,1,0,0
60.9014,13.1234,4491000,4203839,0,275.47,50.0,0,1,0,0
60.8973,13.3069,4501000,4203839,0,266.12,50.99,0,1,0,0
60.893,13.4903,4511000,4203839,0,256.82,53.85,0,1,0,0
60.8884,13.6737,4521000,4203839,0,247.58,58.31,0,1,0,0
60.8837,13.857,4531000,4203839,0,238.4,63.25,0,1,0,0
60.8786,14.0403,4541000,4203839,0,229.29,60.83,0,1,0,0
60.8734,14.2235,4551000,4203839,0,220.26,60.0,0,1,0,0
60.8679,14.4067,4561000,4203839,0,211.31,60.83,0,1,0,0
60.8622,14.5898,4571000,4203839,0,202.46,63.25,0,1,0,0
60.8562,14.7728,4581000,4203839,0,193.72,67.08,0,0,0,0
60.85,14.9558,4591000,4203839,0,185.11,63.25,0,1,0,0
60.8436,15.1387,4601000,4203839,0,176.65,53.85,0,1,0,0
60.837,15.3216,4611000,4203839,0,168.36,44.72,0,1,0,0
60.8301,15.5043,4621000,4203839,0,160.26,36.06,0,1,0,0
60.823,15.687,4631000,4203839,0,152.39,28.28,0,1,0,0
60.8156,15.8696,4641000,4203839,0,144.78,22.36,0,1,0,0
60.808,16.0522,4651000,4203839,0,137.47,20.0,0,1,0,0
60.8002,16.2347,4661000,4203839,0,130.53,22.36,0,1,0,0
60.7922,16.417,4671000,4203839,0,124.0,28.28,0,1,0,0
60.7839,16.5993,4681000,4203839,0,117.96,36.06,0,1,0,0
60.7754,16.7815,4691000,4203839,0,112.48,44.72,0,1,0,0
60.7667,16.9637,4701000,4203839,0,107.66,53.85,0,1,0,0
60.7577,17.1457,4711000,4203839,0,103.59,63.25,0,1,0,0
60.7485,17.3276,4721000,4203839,0,100.34,72.8,0,0,0,0
60.7391,17.5094,4731000,4203839,0,98.02,82.46,0,0,0,0
61.0111,12.0274,4431000,4213839,0,318.71,84.85,0,0,0,0
61.0084,12.2116,4441000,4213839,0,310.32,78.1,0,0,0,0
61.0054,12.3957,4451000,4213839,0,302.02,72.11,0,0,0,0
61.0023,12.5799,4461000,4213839,0,293.84,67.08,0,0,0,0
60.9989,12.764,4471000,4213839,0,285.77,63.25,0,1,0,0
60.9952,12.948,4481000,4213839,0,277.82,60.83,0,1,0,0
60.9914,13.132,4491000,4213839,0,270.01,60.0,0,1,0,0
60.9872,13.316,4501000,4213839,0,262.35,60.83,0,1,0,0
60.9829,13.4999,4511000,4213839,0,254.85,63.25,0,1,0,0
60.9783,13.6838,4521000,4213839,0,247.53,58.31,0,1,0,0
60.9735,13.8677,4531000,4213839,0,240.4,53.85,0,1,0,0
60.9685,14.0514,4541000,4213839,0,233.48,50.99,0,1,0,0
60.9632,14.2352,4551000,4213839,0,224.81,50.0,0,1,0,0
60.9577,14.4188,4561000,4213839,0,216.05,50.99,0,1,0,0
60.952,14.6024,4571000,4213839,0,207.4,53.85,0,1,0,0
60.946,14.786,4581000,4213839,0,198.88,58.31,0,1,0,0
60.9398,14.9695,4591000,4213839,0,190.51,64.03,0,0,0,0
60.9334,15.1529,4601000,4213839,0,182.3,58.31,0,1,0,0
60.9267,15.3362,4611000,4213839,0,174.27,50.0,0,1,0,0
60.9198,15.5195,4621000,4213839,0,166.46,42.43,0,1,0,0
60.9126,15.7027,4631000,4213839,0,158.9,36.06,0,1,0,0
60.9053,15.8858,4641000,4213839,0,151.61,31.62,0,1,0,0
60.8977,16.0688,4651000,4213839,0,144.66,30.0,0,1,0,0
60.8898,16.2518,4661000,4213839,0,138.07,31.62,0,1,0,0
60.8818,16.4347,4671000,4213839,0,131.92,36.06,0,1,0,0
60.8735,16.6175,4681000,4213839,0,126.26,42.43,0,1,0,0
60.865,16.8002,4691000,4213839,0,121.16,50.0,0,1,0,0
60.8562,16.9828,4701000,4213839,0,116.7,58.31,0,1,0,0
60.8472,17.1653,4711000,4213839,0,112.95,67.08,0,0,0,0
60.838,17.3477,4721000,4213839,0,109.98,76.16,0,0,0,0
61.1011,12.033,4431000,4223839,0,313.46,92.2,0,0,0,0
61.0983,12.2177,4441000,4223839,0,304.92,86.02,0,0,0,0
61.0954,12.4024,4451000,4223839,0,296.48,80.62,0,0,0,0
61.0922,12.587,4461000,4223839,0,288.13,76.16,0,0,0,0
61.0888,12.7716,4471000,4223839,0,279.89,72.8,0,0,0,0
61.0852,12.9562,4481000,4223839,0,271.78,70.71,0,0,0,0
61.0813,13.1407,4491000,4223839,0,263.79,70.0,0,0,0,0
61.0772,13.3252,4501000,4223839,0,255.94,64.03,0,0,0,0
61.0728,13.5097,4511000,4223839,0,248.25,56.57,0,1,0,0
61.0682,13.694,4521000,4223839,0,240.73,50.0,0,1,0,0
61.0634,13.8784,4531000,4223839,0,233.39,44.72,0,1,0,0
61.0584,14.0627,4541000,4223839,0,226.26,41.23,0,1,0,0
61.0531,14.2469,4551000,4223839,0,219.35,40.0,0,1,0,0
61.0475,14.4311,4561000,4223839,0,212.69,41.23,0,1,0,0
